model_name,sample_id,texto,token_index,entropy_bits,surprisal_bits
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,0,11.949061523510874,15.12232992491504
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,1,8.517272240982752,17.13132531098144
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,2,9.86113504379629,6.67422153887267
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,3,6.825829749053064,2.2839249599265252
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,4,7.844899188128568,17.837494330591372
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,5,8.236106060254388,4.92124778204789
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,6,8.787537473368829,12.584617218398952
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,7,6.897694419542597,6.749775581188513
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,8,9.14760929431305,15.953051532002233
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,9,6.407430356034023,5.500892949036374
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,10,9.482358389744231,11.107202319953805
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,11,7.468601835971346,3.711480196077385
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,12,6.45174065413292,8.143074453027264
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,13,4.138521029371678,0.6208104183510537
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,14,0.9785985676657929,6.434341513310432
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,15,9.11271470238359,11.483994294214908
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,16,2.729381523492558,3.8428278180902344
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,17,9.39186111886022,3.816446023413181
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,18,9.58617468504166,8.80121353376544
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,19,9.420298794145689,7.789317147092121
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,20,5.3087429246027895,3.78523082831628
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,21,8.735938550526365,2.875558865524005
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,22,9.423049828628889,12.649721594848371
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,23,5.341942455525346,1.6750427422913636
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,24,10.31502477664738,12.606143942842149
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,25,5.178466754504815,1.966563826445527
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,26,4.340612338955737,1.8720770740094523
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,27,2.8884947125913025,1.2439420005494772
gpt2,9,El modelamiento predictivo permite anticipar comportamientos futuros a partir de datos históricos.,28,7.860446419766565,2.9922033467492914
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,0,11.214993478277975,15.739034945407347
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,1,10.585594762290786,8.611535243990055
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,2,4.930357359098791,1.06156961977407
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,3,9.295903054846015,7.545162320760037
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,4,10.905709509994749,12.00363918586628
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,5,9.080973584340349,7.00839621224997
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,6,6.04088992362555,11.754253335225554
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,7,6.6637526109493495,2.6586171980032445
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,8,8.631865657113849,14.489904314272664
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,9,6.57077191058688,5.684127048883929
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,10,8.52432421759873,3.616286766928915
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,11,9.262595518818717,6.376720445965357
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,12,7.664135791043307,1.4397529336806534
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,13,10.355742013204452,16.578180950664404
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,14,4.0531082535777765,1.07229849947417
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,15,0.017144120110777195,0.0017524702937377534
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,16,7.30818673820557,11.420124065268082
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,17,6.808588144338765,7.143225107081584
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,18,7.26756168434936,8.824191103851314
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,19,4.252094588383159,1.0340053583810096
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,20,8.65096536238807,11.011339190362875
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,21,4.239905489985908,1.3105963706397963
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,22,0.014591528077996654,0.0015751887633488493
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,23,7.1278643046371215,5.712747025779311
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,24,9.151747196892808,12.47530504551055
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,25,5.662030029970472,3.023375890148779
distilgpt2,0,El sistema eléctrico requiere de una coordinación precisa entre generación y demanda.,26,8.030723002732815,5.100885380700602
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,0,11.164189115282499,22.803157664120487
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,1,6.366770905647641,6.527079374169882
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,2,7.292678718611969,5.199011801976886
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,3,0.30300894479035223,0.034701756382180496
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,4,8.213912043125845,16.8800242615407
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,5,6.8126386797318865,9.770918448598488
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,6,8.38471214128132,9.961163593191117
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,7,10.206676394534414,7.777237773626121
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,8,10.058918531941538,7.044591680950557
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,9,8.892964902139541,11.376946788873068
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,10,7.52717362341039,6.112776607894394
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,11,6.870177883335151,4.366187191034943
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,12,7.855400448790251,3.7814499617197117
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,13,7.8956801614835275,2.9606101337857935
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,14,8.84764540984538,18.069822253988924
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,15,7.440373291589328,5.53275892648414
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,16,7.3610321913014864,14.429828710534474
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,17,6.7453040322660796,12.353531697671235
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,18,7.814084712608176,3.7822149405507495
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,19,8.407902969854264,6.833484352877666
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,20,6.277790521744241,2.355380483689656
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,21,4.959804916510125,4.710083355734913
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,22,4.521836305580008,3.7493277301221597
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,23,7.288666019402037,11.348070901793204
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,24,6.96051349052735,3.2581865550941855
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,25,4.285137959058732,1.3023351840056012
distilgpt2,1,La optimización convexa ofrece garantías de optimalidad global bajo ciertas condiciones.,26,7.425154202849176,3.564067330682139
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,0,11.214993478277975,19.996714498394624
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,1,10.128623788266838,12.021178664531874
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,2,8.674360506350238,8.189638411783067
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,3,7.823527936001751,10.629964222421581
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,4,8.55863269265405,3.078429944447076
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,5,9.461463185595003,8.89046908991022
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,6,10.08824226184425,11.858437673395828
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,7,8.594407835755929,7.5220946317651105
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,8,7.33232759894188,7.741666945913468
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,9,8.516869113649129,7.618144190549575
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,10,9.60148320476026,13.136337562366842
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,11,8.116701945413357,3.2697561719830284
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,12,9.27034024155237,5.743193458426856
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,13,9.667707532232097,4.312111030089451
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,14,10.793305089043834,10.942753197129392
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,15,8.461838105026048,16.025571800356854
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,16,0.5588835503633143,0.07685701512552587
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,17,6.558107796107947,8.722617462321136
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,18,5.6067947059581655,1.5115563783464794
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,19,8.962335824191562,5.605754898851049
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,20,7.353542690821713,11.944196478283267
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,21,5.923127899134958,5.008296112851497
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,22,7.978908757611471,6.93452897577379
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,23,8.985493632095542,5.827290222976355
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,24,10.214899229037467,7.658739663389836
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,25,2.5115692797931297,10.168214194495457
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,26,7.597403770786124,9.854704956445833
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,27,4.9754432989530795,6.441687924224688
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,28,2.8497556204844545,0.5167634083274919
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,29,7.430807616548338,16.958962922425524
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,30,7.627078345296596,4.109997706726082
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,31,5.879962317560203,7.7959515498318055
distilgpt2,2,El aprendizaje por refuerzo se basa en la interacción entre un agente y su entorno mediante recompensas.,32,7.063157552076499,3.6323509784154067
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,0,11.16182125814542,31.735920039600284
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,1,9.908033336825373,17.79666289755413
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,2,9.132234733256517,9.288183785544689
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,3,8.942819232971651,22.075841657760463
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,4,6.989321960408077,4.955580678639632
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,5,6.492988285185253,5.521202724242065
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,6,6.827694040988416,2.4486817597133332
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,7,8.27688727435758,11.447484441228545
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,8,7.873294211716621,13.636026963073302
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,9,6.301797923943482,11.365838085488537
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,10,7.878726799692075,7.679921734600703
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,11,8.535468693374641,11.509826776305106
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,12,5.304815872752988,1.620821599971195
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,13,5.019792121165771,7.287802666494706
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,14,8.522479875650879,5.326303385151787
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,15,9.027057711225462,3.2507039339204464
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,16,10.951238821122962,9.577495064617915
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,17,7.095771654055518,3.3455719718934835
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,18,5.126043346834115,4.5021322532706565
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,19,1.4130359448170686,0.18549855241580318
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,20,2.14501956032151,0.8425404268371366
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,21,8.191568745056351,2.9893374278553138
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,22,8.555310675769984,12.3653049420187
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,23,7.491994228211102,7.433605430312574
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,24,7.547589339929013,5.295690129332906
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,25,6.757864269223893,5.273468938945525
distilgpt2,3,Las redes neuronales convolucionales son ampliamente utilizadas en el procesamiento de imágenes.,26,7.949253445157895,3.431604573161095
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,0,11.164189115282499,15.235970557160355
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,1,10.207296907938728,7.556533125704482
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,2,10.898880422894289,6.304394861971511
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,3,10.425422504028028,8.16958661055367
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,4,9.403534613270185,8.732007715058245
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,5,8.78404966520933,15.79921511459726
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,6,7.017381273861647,10.568002312968728
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,7,4.962829747373499,1.954209624703448
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,8,8.737846182089735,6.8875570741701395
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,9,9.960120690396286,4.465172837634936
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,10,6.382080801227448,15.081388422981242
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,11,7.465287386323918,15.961354854385888
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,12,7.187620708575309,6.1991222175865754
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,13,8.90476910336416,5.301866370290691
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,14,9.850571869380296,4.19914319397431
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,15,11.262867944833355,11.738891844850487
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,16,7.2941612090624055,3.2229479978629993
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,17,8.312279928043939,3.2947012235947737
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,18,8.812261011326262,8.03829643074621
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,19,7.085795284444268,4.086211818181152
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,20,3.5983410652419847,4.215793522334942
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,21,5.352561008354917,7.048048532232899
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,22,8.216215922716803,12.756398993525552
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,23,5.478072915058689,5.48629127801282
distilgpt2,4,La eficiencia energética es un factor clave en el diseño de sistemas modernos.,24,8.549155072730303,4.178962405756766
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,0,11.015530063599101,15.079934137685546
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,1,10.71812734476808,8.550704980379878
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,2,6.0500201385945545,4.298242349123874
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,3,5.840726195592362,6.26521652617436
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,4,9.225910931459076,10.861521663543266
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,5,9.562626820485525,6.964419560493746
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,6,0.808780576438069,17.222952163916315
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,7,8.366828697314002,3.275470811505898
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,8,8.899057903494308,12.630354972500012
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,9,5.856254853104066,6.009715660399554
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,10,3.7545277975536475,3.575279223657187
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,11,8.022257328726743,14.609000236203348
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,12,6.930247983628513,10.818337507842218
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,13,5.875374508365787,1.719962546904919
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,14,8.680927491890785,16.135778283029744
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,15,5.417367854818343,2.5134127618277278
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,16,9.223076657372857,6.5471187926484165
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,17,9.90184402518612,6.597194637134839
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,18,8.648975867082887,5.551764385265688
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,19,8.099745831899492,5.134736037939325
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,20,2.3626747838607005,0.5692168269707671
distilgpt2,5,Los sistemas embebidos requieren controladores robustos y eficientes.,21,8.737302028982405,4.598145007767837
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,0,11.214993478277975,23.359875135991846
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,1,9.12623735425563,12.07881761807264
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,2,9.845230776175102,8.161328691589842
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,3,8.996437920065848,6.645281674246684
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,4,6.073424225654569,2.810066152248939
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,5,0.2593850509488796,0.02389898863570354
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,6,2.5846276818623015,2.3126410751237394
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,7,8.65437818611179,13.317593517764173
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,8,7.560847138518725,5.665437694214668
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,9,7.036766470336299,12.045480501029392
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,10,8.628899300351767,13.526050249221967
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,11,6.267034726759281,6.25463821728509
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,12,8.740608911393196,3.468127840794226
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,13,9.833487112843585,10.953072844111762
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,14,6.20037287542365,2.140652920816103
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,15,2.7645650462754676,1.4472874936149531
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,16,4.789875050568014,2.015027849528063
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,17,8.399442799293022,11.544733063054824
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,18,3.5467961449518923,7.183429147408481
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,19,6.685632931722719,6.982845093776584
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,20,8.582702008607603,6.210263253709468
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,21,9.852170620102717,11.872672333442441
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,22,6.909076231376698,8.919646290594397
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,23,4.558674989394822,4.285659066490846
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,24,0.06311557444929826,0.008190939783004315
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,25,7.186176742238666,14.24960465104232
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,26,8.63564721164102,4.084926419848603
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,27,7.449504882419539,7.395417714584393
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,28,8.140278703054838,9.794006087580916
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,29,9.237190929563866,8.25040263405531
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,30,6.662034160301928,4.82503174405739
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,31,6.071278570102405,5.017863507718995
distilgpt2,6,El transporte público sustentable depende de políticas integradas y planificación urbana adecuada.,32,7.9200576703474255,3.346656150524523
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,0,11.164189115282499,23.70415413407264
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,1,9.863422413052765,15.820172232500799
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,2,9.695970473144287,6.515672108903454
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,3,7.733913968012573,18.640427668882754
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,4,2.966596849862328,12.263875077984641
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,5,8.922871309263376,10.608260699813297
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,6,4.624121955284759,2.8949430301027523
distilgpt2,7,La inteligencia artificial puede mejorar la toma de decisiones en tiempo real.,7,9.828574600404341,9.226488793165975
